age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
21,Private,182350,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Male,1,0,7,United-States,<=50K
40,Private,148028,Some-college,10,Separated,Sales,Unmarried,White,Female,1,0,40,United-States,<=50K
31,Private,220416,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,238021,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,1,0,23,United-States,<=50K
23,?,94476,11th,7,Never-married,?,Own-child,White,Male,0,0,23,United-States,<=50K
29,?,160721,Bachelors,13,Divorced,?,Not-in-family,White,Female,1,0,9,United-States,<=50K
49,Private,214118,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,130391,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,199570,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
55,Self-emp-not-inc,207192,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,1,0,49,United-States,<=50K
34,Private,119293,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
19,Self-emp-not-inc,39722,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,0,1,67,United-States,<=50K
18,Private,175289,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
33,Private,60828,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
37,Private,100108,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,2002,50,United-States,>50K
44,Private,273954,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,49966,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1,0,48,United-States,<=50K
21,?,342863,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,131988,10th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
19,Private,131872,Some-college,10,Never-married,Other-service,Own-child,White,Male,2,0,19,United-States,<=50K
23,Private,74356,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,1,0,40,United-States,<=50K
57,Private,127588,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7484,0,40,United-States,>50K
58,Private,114381,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,3,1,40,United-States,<=50K
44,Self-emp-inc,203828,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3702,0,65,United-States,<=50K
28,Private,107260,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
28,Private,157544,10th,6,Widowed,Machine-op-inspct,Not-in-family,White,Female,2,0,40,United-States,<=50K
33,Private,85113,11th,7,Divorced,Transport-moving,Own-child,White,Male,1,0,40,United-States,<=50K
39,Private,112619,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,37,United-States,<=50K
37,Private,89790,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,1,0,35,United-States,<=50K
20,Private,239051,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,10,United-States,<=50K
50,Private,214067,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,15031,0,40,United-States,>50K
41,Self-emp-not-inc,48351,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,67,United-States,>50K
59,Private,179366,HS-grad,4,Never-married,Other-service,Not-in-family,White,Male,2,0,40,United-States,<=50K
27,Private,259644,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,290052,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,1,40,United-States,>50K
35,Private,145973,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1,40,United-States,<=50K
53,Private,142959,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,4414,0,40,United-States,<=50K
29,Private,179312,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
34,Local-gov,218687,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,2,1,40,United-States,<=50K
23,Private,109865,Assoc-voc,11,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,113401,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K
54,?,115655,10th,6,Widowed,?,Unmarried,White,Female,0,0,31,United-States,<=50K
34,Private,73457,10th,6,Widowed,Other-service,Unmarried,White,Female,4,0,30,United-States,<=50K
49,Self-emp-not-inc,112117,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Male,2,0,59,United-States,<=50K
28,Private,95814,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,52950,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,1,0,40,United-States,<=50K
26,Self-emp-not-inc,117386,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,2,0,40,United-States,<=50K
51,?,34960,Some-college,10,Married-civ-spouse,?,Husband,White,Male,4,0,40,United-States,>50K
43,?,179641,9th,5,Divorced,?,Unmarried,White,Female,8,0,40,United-States,<=50K
81,Private,248015,5th-6th,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,3520,0,40,United-States,<=50K
32,Private,298673,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,4,0,40,United-States,<=50K
20,Private,231841,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,6,United-States,<=50K
29,Private,122074,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,<=50K
51,Private,209289,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3141,0,40,United-States,<=50K
33,Private,70949,9th,9,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,40,United-States,<=50K
34,Private,120140,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,3561,0,40,United-States,<=50K
49,Private,201139,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,35,United-States,<=50K
37,Self-emp-inc,35923,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,1864,58,United-States,>50K
36,Private,93957,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
47,Self-emp-not-inc,163688,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,0,40,United-States,<=50K
70,Private,246114,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,1,1,40,United-States,<=50K
52,Private,138395,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
44,Private,238114,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,181295,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,2,0,40,United-States,<=50K
18,Private,186125,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K
33,?,247479,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,1,0,40,United-States,<=50K
34,Private,68612,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
25,Private,178896,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
57,Self-emp-not-inc,115955,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,58,United-States,<=50K
22,Private,178784,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,1,1,32,United-States,<=50K
31,Self-emp-not-inc,106290,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,1,0,71,United-States,<=50K
26,?,194640,11th,7,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
43,Private,175899,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1,1770,45,United-States,<=50K
27,Private,322381,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,1,0,40,United-States,<=50K
22,Private,181977,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,22,United-States,<=50K
26,?,188027,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,1,0,40,United-States,>50K
46,Private,194218,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,40,United-States,>50K
21,Private,136611,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,4,0,22,United-States,<=50K
43,Private,47786,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
72,Private,104907,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,33,United-States,<=50K
28,Private,191642,11th,7,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,261425,Some-college,10,Separated,Sales,Not-in-family,White,Female,1,0,40,United-States,<=50K
43,Local-gov,121749,Bachelors,13,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
39,Local-gov,250204,Some-college,10,Married-civ-spouse,?,Own-child,White,Male,5,0,40,United-States,<=50K
17,Private,347216,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,22,United-States,<=50K
56,Private,160243,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
47,Private,161692,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,9,0,40,United-States,>50K
21,Private,196533,Some-college,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1,40,United-States,<=50K
29,Private,124754,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,4,0,40,United-States,<=50K
21,Private,175129,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,301262,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,1,0,49,United-States,<=50K
30,Private,84455,HS-grad,9,Widowed,Other-service,Other-relative,Black,Male,2,0,40,United-States,<=50K
20,Private,189845,HS-grad,9,Never-married,?,Not-in-family,White,Female,2698,0,40,United-States,<=50K
34,Private,88606,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,49,United-States,<=50K
26,Private,150231,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,2,0,34,United-States,<=50K
59,Private,187032,7th-8th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K
46,Private,274882,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,1,0,14,United-States,<=50K
49,Private,239629,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,295408,HS-grad,9,Separated,Sales,Unmarried,White,Female,2,0,40,United-States,<=50K
28,Private,183405,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,275101,Some-college,10,Divorced,Sales,Not-in-family,White,Female,1,0,40,United-States,<=50K
40,Self-emp-not-inc,204230,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,2,0,59,United-States,<=50K
41,Private,204323,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1840,40,United-States,>50K
42,Private,176075,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,<=50K
30,Private,152612,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,3,0,49,United-States,<=50K
24,Private,370071,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
70,Self-emp-not-inc,141527,11th,7,Married-civ-spouse,?,Husband,White,Male,2,0,8,United-States,<=50K
23,Private,170190,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,203382,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,40,United-States,>50K
45,Private,120879,5th-6th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,1,1,40,United-States,>50K
42,Private,278667,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,192230,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,3,0,40,United-States,<=50K
29,Private,195493,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Male,1,0,40,United-States,<=50K
27,Private,223966,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,5,0,40,United-States,>50K
35,Private,84959,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,1,0,40,United-States,<=50K
46,Private,164094,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
38,Private,49743,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K
48,Self-emp-not-inc,102054,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Male,3,0,40,United-States,<=50K
36,Self-emp-not-inc,85949,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,72680,7th-8th,4,Separated,Adm-clerical,Unmarried,Black,Female,2,0,40,United-States,<=50K
32,Private,106334,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
24,Private,331031,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,2,0,25,United-States,<=50K
30,Private,84905,5th-6th,5,Married-civ-spouse,Other-service,Husband,White,Male,2,0,40,United-States,<=50K
42,Private,207739,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,15091,0,50,United-States,>50K
36,Private,307385,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
21,Private,246443,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,1,0,9,United-States,<=50K
21,Private,192352,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,1,0,40,United-States,<=50K
72,?,130684,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2,0,19,United-States,<=50K
25,Private,215617,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,21,United-States,<=50K
29,Private,193353,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,22,United-States,<=50K
39,Private,156300,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
38,Private,121414,9th,5,Never-married,Other-service,Not-in-family,Black,Male,3,0,40,United-States,<=50K
34,Private,215331,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
31,Private,136926,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,>50K
20,Private,205482,HS-grad,9,Never-married,Other-service,Own-child,White,Male,4,0,40,United-States,<=50K
28,Private,201667,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,112405,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,1,0,40,United-States,<=50K
37,Private,88434,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
43,Self-emp-not-inc,124855,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States,<=50K
27,Private,157684,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,1,0,40,United-States,<=50K
34,Private,88771,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,171069,10th,6,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,1,1,40,United-States,<=50K
28,?,157120,Some-college,10,Married-civ-spouse,?,Wife,White,Female,2,1,40,United-States,>50K
28,Private,109082,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
27,Private,197219,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
20,Private,90120,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
46,Private,170018,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,40,United-States,<=50K
22,?,122542,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,18,United-States,<=50K
28,Private,323322,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
20,?,117347,11th,7,Never-married,?,Not-in-family,White,Female,2,0,40,United-States,<=50K
54,Self-emp-not-inc,49147,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,6,0,40,United-States,<=50K
38,Private,194421,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,19,0,40,United-States,<=50K
51,Local-gov,92907,Masters,14,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,134695,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
32,Private,101959,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
20,Private,77297,5th-6th,7,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
21,Private,211755,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,3,0,40,United-States,<=50K
27,Private,213961,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,2,1,40,United-States,<=50K
20,Private,93953,Some-college,10,Never-married,Other-service,Own-child,White,Female,1,0,40,United-States,<=50K
49,Self-emp-inc,140716,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,59,United-States,>50K
27,Private,190818,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,2,0,49,United-States,<=50K
41,Private,180325,5th-6th,7,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
34,Private,224940,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Private,151054,Assoc-voc,11,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
41,Private,322591,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,1926,40,United-States,>50K
19,Private,202893,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,19,United-States,<=50K
31,Private,157622,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K
28,Private,219054,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,60951,HS-grad,9,Separated,Other-service,Own-child,White,Male,1,0,29,United-States,<=50K
45,Private,206443,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3570,0,50,United-States,<=50K
24,Private,320074,11th,7,Never-married,Sales,Not-in-family,White,Female,3,1735,40,United-States,<=50K
53,Local-gov,108874,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,40,United-States,<=50K
43,Private,270946,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Local-gov,200366,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,26,United-States,<=50K
35,Private,98174,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
57,Private,104155,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
29,Self-emp-not-inc,111425,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States,<=50K
40,Private,116330,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Private,228806,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,50,United-States,>50K
50,Private,102272,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,40,United-States,>50K
45,Private,200366,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,15017,0,49,United-States,>50K
26,Private,344361,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,3,0,40,United-States,<=50K
25,Private,173602,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,4942,0,49,United-States,<=50K
20,Private,191105,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,21,United-States,<=50K
20,Private,298948,11th,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
51,Local-gov,233860,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,109037,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,207083,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Self-emp-not-inc,140910,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
20,?,316326,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Male,3,0,40,United-States,<=50K
34,Self-emp-not-inc,100021,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
38,Private,187325,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,2,0,40,United-States,<=50K
21,Private,122935,12th,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,1,0,40,United-States,<=50K
41,Private,185896,Assoc-acdm,12,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,117660,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,129097,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
27,Private,83858,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,1,40,United-States,<=50K
30,Private,105968,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Male,2,0,40,United-States,<=50K
45,Private,265563,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,19,United-States,<=50K
50,Private,121137,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
39,Self-emp-not-inc,121427,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,203044,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,3348,0,40,United-States,>50K
35,Local-gov,113393,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
32,Private,123786,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,44,United-States,<=50K
38,Private,126598,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,3293,0,40,United-States,<=50K
41,Private,201471,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,14978,1934,40,United-States,>50K
33,Private,340640,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,50,United-States,>50K
42,Self-emp-not-inc,93450,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,40,United-States,>50K
41,Self-emp-not-inc,110310,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,3,1,49,United-States,>50K
37,Private,109502,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,40,United-States,<=50K
44,Local-gov,90728,Assoc-voc,11,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,125287,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K
41,Private,104687,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,2,0,40,United-States,<=50K
28,Private,138989,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,3,0,33,United-States,<=50K
32,Private,86168,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,2,0,40,United-States,<=50K
47,Private,145005,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,96356,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,2,1737,40,United-States,<=50K
54,Private,205872,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
43,Private,208454,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,215162,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,3,0,28,United-States,<=50K
35,Self-emp-not-inc,64751,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,172618,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,58,United-States,<=50K
45,Private,160359,Bachelors,13,Separated,Sales,Not-in-family,White,Male,4,0,40,United-States,<=50K
38,Private,135544,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
73,Local-gov,69513,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Male,0,1,40,United-States,<=50K
39,Private,132163,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,>50K
41,Private,175275,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,40,United-States,>50K
25,Private,41641,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,100216,Prof-school,15,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,121040,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,49,United-States,<=50K
47,Private,166063,Prof-school,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
66,Self-emp-not-inc,130558,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1643,0,40,United-States,<=50K
34,Self-emp-inc,78800,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,57,United-States,>50K
28,Local-gov,94987,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,2,1,40,United-States,<=50K
63,Private,192383,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,31,United-States,<=50K
36,Self-emp-not-inc,78672,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
63,Private,117605,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,106095,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
27,Private,235422,Masters,14,Separated,Prof-specialty,Own-child,White,Male,2,0,38,United-States,<=50K
46,Private,196026,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,5,0,40,United-States,>50K
67,Private,225463,9th,5,Divorced,Other-service,Not-in-family,White,Male,2,0,40,United-States,<=50K
18,Private,124322,12th,8,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
64,?,197963,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
48,Private,187180,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
40,Private,106488,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,87584,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,4675,0,40,United-States,<=50K
33,Private,203965,Prof-school,15,Never-married,Sales,Not-in-family,White,Male,1,0,40,United-States,<=50K
22,Private,215083,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
